NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,ReacScore1,ReacScore2,TargetTenantType,S8_1_ProgramName,S8_1_AssistedUnits,S8_1_RentToFMR,LIHTC_1_ProgramName,S8_2_ID
1029421,MISSION CITY LIGHTS,9121 Sepulveda Blvd,Los Angeles,CA,91343-6968,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117201,29,34.24,-118,,,Family,,,,9% Tax Credit,
1030017,VALLEY VIEW,9015 Orion Ave,Los Angeles,CA,91343-4296,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117405,29,34.23,-118,,,Family,,,,9% Tax Credit,
1030040,WOODLAND TERRACE,15532 Nordhoff St,Los Angeles,CA,91343-3263,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117405,29,34.24,-118,,,,,,,4% Tax Credit,
1030830,ORION GARDENS APARTMENTS,8955 Orion Ave,Los Angeles,CA,91343-4310,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117405,29,34.23,-118,,,Family,,,,9% Tax Credit,
1030843,RAYEN APARTMENTS,15320 Rayen St,Los Angeles,CA,91343-5165,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117520,29,34.23,-118,,,,,,,9% Tax Credit,
1031251,RAINBOW HOMES,15917 Chase St,Los Angeles,CA,91343-6305,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117404,29,34.22,-118,92a,92a,Disabled,PRAC/811,12,128.53,,
1032832,ND SEPULVEDA I,16000 Lassen St,Los Angeles,CA,91343-1685,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117202,29,34.25,-118,,,,,,,9% Tax Credit,
1103952,ND SEPULVEDA II,9700 Woodley Ave,Los Angeles,CA,91343-1944,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117202,29,34.25,-118,,,,,,,9% Tax Credit,
1001374,LANKERSHIM ARMS,7628 Lankershim Blvd,Los Angeles,CA,91605-2887,31080,Metropolitan Statistical Area,Los Angeles,6037,6037121900,29,34.21,-118,97b,97b,Family,Sec 8 NC,56,91.35,,
1014715,RUNNYMEDE HOLIDAY APARTMENTS,11750 Runnymede St,Los Angeles,CA,91605-3221,31080,Metropolitan Statistical Area,Los Angeles,6037,6037122410,29,34.21,-118,64c*,61c,Family,Preservation,22,60.8,,
1018166,CASA LINDA II,11233 Hatteras St,Los Angeles,CA,91601-1249,31080,Metropolitan Statistical Area,Los Angeles,6037,6037124203,29,34.18,-118,93b,93b,Family,HFDA/8 NC,3,75.4,,
1018168,CASA LINDA I,11425 Tiara St,Los Angeles,CA,91601-1124,31080,Metropolitan Statistical Area,Los Angeles,6037,6037124102,29,34.18,-118,86b,86b,Family,HFDA/8 NC,3,77.48,,
1018170,CASA LINDA III,5654 Fulcher Ave,Los Angeles,CA,91601-1945,31080,Metropolitan Statistical Area,Los Angeles,6037,6037124204,29,34.17,-118,96c,96c,Family,HFDA/8 NC,3,76.78,,
1027108,SIMPSON ARBOR APARTMENTS,7507 Simpson Ave,Los Angeles,CA,91605-3225,31080,Metropolitan Statistical Area,Los Angeles,6037,6037122410,29,34.21,-118,99b,99b,Family,LMSA,82,76.4,9% Tax Credit,
1027194,LAS CASITAS III,6845 Hinds Ave,Los Angeles,CA,91605-6068,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123203,29,34.2,-118,91b*,72b,Family,HFDA/8 NC,8,72.89,,
1027202,LAS CASITAS I,11301 Hatteras St,Los Angeles,CA,91601-1294,31080,Metropolitan Statistical Area,Los Angeles,6037,6037124203,29,34.18,-118,86b,60b,Family,HFDA/8 NC,6,99.46,,
1027224,HAMLIN ESTATES,11735 Hamlin St,Los Angeles,CA,91606-2858,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123901,29,34.19,-118,90c,80c,Family,Sec 8 NC,30,72.34,4% Tax Credit,
1027306,NORTH HOLLYWOOD SR CITIZENS,11035 Magnolia Blvd,Los Angeles,CA,91601-3851,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125320,29,34.17,-118,88b,77b,Elderly,202/8 NC,200,76.66,,
1027512,GARDEN VILLAS,5530 Klump Ave,Los Angeles,CA,91601-2494,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125310,29,34.17,-118,97b,99a,Disabled,PRAC/811,24,90.21,,
1027517,GOLDEN YEARS SR,11330 Otsego St,Los Angeles,CA,91601-3793,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125401,29,34.16,-118,97b,88b,Elderly,PRAC/202,90,54.7,,
1028365,HARMONY GATE,5220 Harmony Ave,Los Angeles,CA,91601-5518,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125320,29,34.17,-118,,,,,,,9% Tax Credit,
1028634,HARMONY GARDENS,5239 Harmony Ave,Los Angeles,CA,91601-5532,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125320,29,34.17,-118,,,Family,,,,9% Tax Credit,
1028641,WOODBRIDGE PARK APARTMENTS,11220 Moorpark St,Los Angeles,CA,91602-2647,31080,Metropolitan Statistical Area,Los Angeles,6037,6037143200,30,34.15,-118,,,,,,,4% Tax Credit,
1028736,VANOWEN GARDENS,11754 Vanowen St,Los Angeles,CA,91605-6171,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123203,29,34.19,-118,,,Family,,,,9% Tax Credit,
1029214,PARK PLAZA SENIOR APARTMENTS,6755 Rhodes Ave,Los Angeles,CA,91606-1380,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123304,29,34.19,-118,,,Elderly,,,,9% Tax Credit,
1029453,PARK PLAZA WEST SENIOR APARTMENTS,6750 Whitsett Ave,Los Angeles,CA,91606-1394,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123304,29,34.19,-118,84b,75c,Elderly,,,,4% Tax Credit,
1031257,NOHO SENIOR TERRACES,10747 Magnolia Blvd,Los Angeles,CA,91601-4093,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125320,29,34.16,-118,70c,42c,Elderly,,,,4% Tax Credit,
1031261,COLONIA CORONA APARTMENTS,13036 Sherman Way,Los Angeles,CA,91605-4992,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123420,29,34.2,-118,,,Family,,,,4% Tax Credit,
1031263,SIMPSON VILLAS,6927 Simpson Ave,Los Angeles,CA,91605-6139,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123203,29,34.2,-118,100a,99a,Family,Sec 8 NC,5,66.22,,
1031526,VINELAND AVENUE SENIOR HOUSING,4900 Vineland Ave,Los Angeles,CA,91601-6511,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125401,29,34.16,-118,88c,90b,Elderly,PRAC/202,81,41.55,4% Tax Credit,
1031587,LAS CASITAS II,6923 Morella Ave,Los Angeles,CA,91605-6071,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123203,29,34.2,-118,94a,66c,Family,HFDA/8 NC,8,99.28,,
1032833,NOHO SENIOR VILLAS,5539 Klump Ave,Los Angeles,CA,91601,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125310,29,34.17,-118,,,Elderly or disabled,,,,4% Tax Credit,
1106036,DENNY PLACE & WILLOW WOOD APARTMENTS,5620 Denny Ave,Los Angeles,CA,91601-2102,31080,Metropolitan Statistical Area,Los Angeles,6037,6037124300,29,34.17,-118,,,,,,,4% Tax Credit,
1001380,PLUMMER PARK APARTMENTS,17051 Plummer St,Los Angeles,CA,91325-2540,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115101,30,34.24,-119,67c,58c*,Elderly,Sec 8 NC,40,65.56,,
1009608,PARTHENIA ST SENIOR HOUSING,19455 Parthenia St,Los Angeles,CA,91324-6700,31080,Metropolitan Statistical Area,Los Angeles,6037,6037113401,30,34.23,-119,95b,85c,Elderly,PRAC/202,76,44.23,,
1010055,WHITE OAK GROUP HOME,9205 White Oak Ave,Los Angeles,CA,91325-2335,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115104,30,34.24,-119,86b,86b,Disabled,PRAC/811,6,96.63,,
1012330,DISCOVERING HORIZON,8903 Balboa Blvd,Los Angeles,CA,91325-2608,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115101,30,34.24,-119,90b,90b,Disabled,PRAC/811,12,97.25,,
1018172,OSCAR HOUSE GROUP HOME,18509 San Fernando Mission Blvd,Los Angeles,CA,91326-2434,31080,Metropolitan Statistical Area,Los Angeles,6037,6037111206,30,34.27,-119,96a,96a,Disabled,PRAC/811,6,79.56,,
1027412,NORTHRIDGE PARK,9628 Reseda Blvd,Los Angeles,CA,91324-2057,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115201,30,34.25,-119,96b,96b,Elderly,Sec 8 NC,68,103.42,,
1027464,VISTA DEL SOL,7843 Encino Ave,Los Angeles,CA,91325-4335,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131200,30,34.21,-119,78b,93a,Disabled,PRAC/811,6,50.96,,
1028590,ASHWOOD COURT,19201 Nordhoff St,Los Angeles,CA,91324-3685,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115301,30,34.24,-119,,,Family,,,,9% Tax Credit,
1028639,SOPHIA RIDGE APARTMENTS,9601 Reseda Blvd,Los Angeles,CA,91324-2319,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115201,30,34.24,-119,,,,,,,4% Tax Credit,
1028845,RIDGDECROFT APARTMENTS,9555 Reseda Blvd,Los Angeles,CA,91324-2367,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115201,30,34.24,-119,91c,54c*,Family,,,,4% Tax Credit,
1028852,WHITE OAK-LASSEN APARTMENTS,9907 White Oak Ave,Los Angeles,CA,91325-4800,31080,Metropolitan Statistical Area,Los Angeles,6037,6037111302,30,34.25,-119,,,Family,,,,9% Tax Credit,
1028868,BALBOA PLACE APARTMENTS,16915 Napa St,Los Angeles,CA,91343-5641,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117302,30,34.23,-119,,,,,,,4% Tax Credit,
1031264,HEADWAY HOUSE,8500 Shirley Ave,Los Angeles,CA,91324-4149,31080,Metropolitan Statistical Area,Los Angeles,6037,6037113401,30,34.22,-119,84a,57b,Disabled,PRAC/811,4,29.53,,
1031265,VISTA HOMES,9530 Donna Ave,Los Angeles,CA,91324-1815,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115301,30,34.24,-119,95a,95a,Disabled,PRAC/811,12,82.3,,
1001421,PLEDGERVILLE SENIOR CITIZENS VILLA,11060 Norris Ave,Los Angeles,CA,91331-2403,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104320,29,34.27,-118,75c,59c*,Elderly,202/8 NC,93,98.5,,
1018190,TELACU LAS FLORES,12793 Mercer St,Los Angeles,CA,91331-1383,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104203,29,34.28,-118,82c,91b,Elderly,PRAC/202,74,51.52,,
1027352,VAN NUYS PIERCE PARK APARTMENTS,12700 Van Nuys Blvd,Los Angeles,CA,91331-1603,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104105,29,34.28,-118,86c,60c*,Family,PD/8 SR,430,74.61,4% Tax Credit,
1028337,HILLVIEW VILLAGE,12408 Van Nuys Blvd,Los Angeles,CA,91331-1313,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104105,29,34.28,-118,,,,,,,9% Tax Credit,
1031280,OSBORNE GARDENS APARTMENTS,12360 Osborne St,Los Angeles,CA,91331-2163,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104704,29,34.26,-118,,,Family,,,,4% Tax Credit,
1031281,LAKEVIEW TERRACE,12500 Filmore St,Los Angeles,CA,91331-1221,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104204,29,34.28,-118,94b,96b,Family,LMSA,74,106.45,4% Tax Credit,
1032837,OSBORNE PLACE APARTMENTS,12232 Osborne Pl,Los Angeles,CA,91331-2176,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104703,29,34.26,-118,,,,,,,9% Tax Credit,
1000066,PALMDALE DESERT CLUB APARTMENTS,37902 20th St E,Palmdale,CA,93550-5454,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910603,25,34.57,-118,94c,82c*,Family,Sec 8 NC,80,63.65,,
1001433,RIDGEVIEW VILLAGE APARTMENTS,200 E Avenue R Apt 11208,Palmdale,CA,93550-2614,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910404,25,34.57,-118,93b,93b*,Family,,,,,
1001441,DESERT VIEW APARTMENTS,38633 10th St E,Palmdale,CA,93550-3885,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910501,25,34.59,-118,93c*,84b*,Family,Sec 8 NC,55,58.35,,
1014740,PALMDALE APARTMENTS,38002 15th St E,Palmdale,CA,93550-5171,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910502,25,34.57,-118,99c*,91b,Family,LMSA,58,68.12,,
1018194,VILLAGE GARDENS,1020 E Avenue R,Palmdale,CA,93550-1951,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910504,25,34.57,-118,94b*,69c*,Family,Sec 8 NC,80,58.53,,
1027112,PALMDALE GARDENS APARTMENTS,38601 10th St E,Palmdale,CA,93550-3806,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910501,25,34.58,-118,93b*,83b,Elderly,Sec 8 NC,76,68.11,,
1027166,STANRIDGE HOMES #3,38940 Stanridge Ave,Palmdale,CA,93550-3243,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910201,25,34.59,-118,62c,71a,Family,Sec 8 NC,5,40.98,,
1027186,STANRIDGE HOMES #2,38905 Stanridge Ave,Palmdale,CA,93550-3242,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910201,25,34.59,-118,79c*,89a,Family,Sec 8 NC,6,41.48,,
1027206,STANRIDGE HOMES #1,38941 Stanridge Ave,Palmdale,CA,93550-3242,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910201,25,34.59,-118,96b,79b,Family,Sec 8 NC,6,40.95,,
1027450,EAST 35TH STREET APARTMENTS,37929 35th St E,Palmdale,CA,93550-5659,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910605,25,34.57,-118,92b,95c,Family,Sec 8 NC,48,59.93,,
1028239,LONGHORN PAVILION,36523 25th St E,Palmdale,CA,93550-4497,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910707,25,34.55,-118,,,Family,,,,9% Tax Credit,
1028912,CASABLANCA APARTMENTS,4160 E Avenue R,Palmdale,CA,93552-4588,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910711,25,34.57,-118,91c,82c*,Family,,,,9% Tax Credit,
1029108,SIERRA VIEW GARDENS,37850 20th St E,Palmdale,CA,93550-5417,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910603,25,34.57,-118,,,Elderly or disabled,,,,9% Tax Credit,
1030846,DESERT SENIOR LIVING,38780 Orchid View Pl,Palmdale,CA,93550-6510,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910502,25,34.59,-118,,,Elderly or disabled,,,,9% Tax Credit,
1031028,WHISPERING PALMS APARTMENTS,38250 9th St E,Palmdale,CA,93550-4600,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910501,25,34.58,-118,,,Elderly or disabled,,,,4% Tax Credit,
1031283,PALO VERDE APARTMENTS,38235 10th St E,Palmdale,CA,93550-4722,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910501,25,34.58,-118,,,Elderly or disabled,,,,9% Tax Credit,
1031284,SUMMER TERRACE,38530 Tierra Subida Ave,Palmdale,CA,93551-4726,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910401,25,34.58,-118,,,Elderly or disabled,,,,9% Tax Credit,
1032529,WRIGHT BROTHERS COURT,38832 4th St E,Palmdale,CA,93550-3341,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910201,25,34.59,-118,,,Family,,,,4% Tax Credit,
1032838,PALMDALIA APARTMENTS,38040 11th St E,Palmdale,CA,93550-5392,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910501,25,34.57,-118,91b,91b,Family,LMSA,64,73.04,4% Tax Credit,
1106421,THE ARBOR AT PALMDALE,1000 E Avenue Q,Palmdale,CA,93550-3811,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910501,25,34.59,-118,97b*,87b*,Family,Sec 8 NC,90,52.53,4% Tax Credit,
1108066,TWIN PALMS APARTMENTS,1105 E Avenue Q,Palmdale,CA,93550,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910101,25,34.57,-118,,,Family,,,,9% Tax Credit,
1154762,QUEENS TWELVE,547 E Avenue Q12,Palmdale,CA,93550-2369,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910403,25,34.58,-118,81c,68c,Family,Sec 8 NC,8,43.69,,
1162229,COURSON ARTS COLONY EAST,939 E Avenue Q12,Palmdale,CA,93550-5306,31080,Metropolitan Statistical Area,Los Angeles,6037,6037910501,25,34.58,-118,,,Family,,,,9% Tax Credit,
1018200,PARTHENIA MANOR,14920 Parthenia St,Los Angeles,CA,91402-2731,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120107,29,34.23,-118,93b,93b,Elderly,Preservation,88,87.47,,
1023169,VILLAGE ACQUISITION,8033 Matilija Ave,Los Angeles,CA,91402-6126,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120400,29,34.22,-118,89b,72c,Disabled,202/8 SR,6,109.59,,
1023577,RIDGEVIEW MANOR,14610 Gledhill St,Los Angeles,CA,91402,31080,Metropolitan Statistical Area,Los Angeles,6037,6037119320,29,34.24,-118,86c,80c,Disabled,202/8 NC,39,110.71,,
1027120,PANORAMA CITY I,14424 Plummer St,Los Angeles,CA,91402-1185,31080,Metropolitan Statistical Area,Los Angeles,6037,6037119342,29,34.24,-118,99b*,94c,Family,Sec 8 NC,27,84.8,,
1027234,CASA PANORAMA TOWER,14555 Osborne St,Los Angeles,CA,91402-1820,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120105,29,34.23,-118,95b,95c,Elderly,HFDA/8 NC,153,91.65,,
1027373,CEDROS RAYEN APARTMENTS,9009 Cedros Ave,Los Angeles,CA,91402-1663,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120108,29,34.23,-118,90b,69b,Family,Sec 8 NC,70,96.07,,
1028394,REGENCY 50,14540 Blythe St,Los Angeles,CA,91402-6028,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120030,29,34.22,-118,,,Family,,,,9% Tax Credit,
1028692,PARTHENIA COURT,14825 Parthenia St,Los Angeles,CA,91402,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120108,29,34.23,-118,,,Family,,,,9% Tax Credit,
1029165,HERITAGE PARK ON WOODMAN,7840 Woodman Ave,Los Angeles,CA,91402-6243,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120400,29,34.21,-118,,,Elderly or disabled,,,,4% Tax Credit,
1030755,ASTURIAS SENIOR APARTMENTS,9628 Van Nuys Blvd,Los Angeles,CA,91402-1047,31080,Metropolitan Statistical Area,Los Angeles,6037,6037119310,29,34.25,-118,,,Elderly or disabled,,,,9% Tax Credit,
1030767,CANTABRIA SENIOR APARTMENTS,9640 Van Nuys Blvd,Los Angeles,CA,91402-6789,31080,Metropolitan Statistical Area,Los Angeles,6037,6037119310,29,34.25,-118,,,Elderly or disabled,,,,9% Tax Credit,
1031286,BLYTHE STREET APARTMENTS,14607 Blythe St,Los Angeles,CA,91402-6863,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120030,29,34.22,-118,,,Family,,,,9% Tax Credit,
1031287,ANDALUCIA SENIOR APARTMENTS,8101 Sepulveda Blvd,Los Angeles,CA,91402-4304,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127520,29,34.22,-118,,,Elderly or disabled,,,,9% Tax Credit,
1032842,WILLIS AVENUE APARTMENTS,14731 Rayen St,Los Angeles,CA,91402-1605,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120108,29,34.23,-118,,,,,,,9% Tax Credit,
1105633,TOBIAS TERRACE APARTMENTS,9247 Van Nuys Blvd,Los Angeles,CA,91402-1846,31080,Metropolitan Statistical Area,Los Angeles,6037,6037119320,29,34.24,-118,,,Family,,,,9% Tax Credit,
1105800,MONTECITO TERRACES,14655 Blythe St,Los Angeles,CA,91402-5998,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120030,29,34.22,-118,,,Elderly or disabled,,,,9% Tax Credit,
1107680,PANORAMA VIEW APARTMENTS,9248 Van Nuys Blvd,Los Angeles,CA,91402-1416,31080,Metropolitan Statistical Area,Los Angeles,6037,6037119341,29,34.24,-118,93b,93b,Elderly,LMSA,87,86.38,9% Tax Credit,
1000068,HFL ASHTABULA HOMES,389 E Ashtabula St,Pasadena,CA,91104-4202,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462001,27,34.16,-118,97b,97b,Family,PRAC/811,20,63.17,,
1008851,CASA D'ORO II,1115 N Chester Ave,Pasadena,CA,91104-2946,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462400,27,34.17,-118,99a,77a*,Disabled,PRAC/811,6,69.34,,
1008969,PASADENA ACCESSIBLE APARTMENTS,915 E Rio Grande St,Pasadena,CA,91104-2419,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461400,27,34.17,-118,97b,97b,Disabled,PRAC/811,12,67.74,,
1010076,WYNN HOUSE,1920 E Villa St,Pasadena,CA,91107-2333,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462700,27,34.15,-118,88b,93b*,Disabled,PRAC/811,6,69.53,,
1010207,CASA D'ORO I,1370 N Dominion Ave,Pasadena,CA,91104-2708,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461300,27,34.17,-118,90a,83b,Disabled,PRAC/811,6,66.85,,
1014744,VILLA YUCATAN,2186 E Villa St,Pasadena,CA,91107-2415,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462800,27,34.15,-118,96a*,79b,Family,LMSA,14,99.09,,
1014746,GREEN HOTEL,50 E Green St,Pasadena,CA,91105-2043,31080,Metropolitan Statistical Area,Los Angeles,6037,6037463602,27,34.14,-118,49c*,98c,Elderly,LMSA,138,52.1,,
1017203,THE GROVES,700 E Mountain St,Pasadena,CA,91104-4569,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462100,27,34.16,-118,97c,60c*,Family,LMSA,44,109.7,4% Tax Credit,
1018202,MAGNOLIA TOWNHOMES,1172 N Raymond Ave,Pasadena,CA,91103-2665,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462002,27,34.17,-118,83c,77c,Family,Sec 8 NC,5,85.6,,
1018204,HUDSON GARDENS,1255 N Hudson Ave,Pasadena,CA,91104-2868,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462100,27,34.17,-118,91c,91c,Elderly,HFDA/8 NC,41,113.69,,
1018206,ALLEN HOUSE,1808 Las Lunas St,Pasadena,CA,91107-2303,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462700,27,34.16,-118,84b,89b,Disabled,PRAC/811,6,71.15,,
1018208,ROSEWOOD COURT,1888 N Fair Oaks Ave,Pasadena,CA,91103-1660,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461502,27,34.18,-118,97a*,97a*,Elderly,PRAC/202,64,49.47,,
1018210,WAGNER HOUSE,1894 Wagner St,Pasadena,CA,91107-2341,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462700,27,34.15,-118,99a,99a,Disabled,PRAC/811,6,78.81,,
1018211,VILLA APARTMENTS,2089 E Villa St,Pasadena,CA,91107-2434,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462800,27,34.15,-118,95b,80b,Disabled,PRAC/811,5,85.71,,
1018212,DUDLEY HOUSE,2131 E Dudley St,Pasadena,CA,91104-4122,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462500,27,34.16,-118,77b,77b,Disabled,PRAC/811,6,70.52,,
1018213,SIERRA ROSE,3057 E Del Mar Blvd,Pasadena,CA,91107,31080,Metropolitan Statistical Area,Los Angeles,6037,6037463200,27,34.14,-118,97b,97b,Disabled,PRAC/811,6,81.12,,
1018214,WASHINGTON TOWNHOUSES,529 E Washington Blvd,Pasadena,CA,91104-2263,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461501,27,34.17,-118,81b,48c*,Family,LMSA,20,89.16,,
1018215,NORTHWEST MANOR I,985 N Raymond Ave,Pasadena,CA,91103-2609,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462002,27,34.16,-118,91c*,50c*,Family,LMSA,44,100,4% Tax Credit,
1023116,CROWN HOUSE,3055 E Del Mar Blvd,Pasadena,CA,91107-4425,31080,Metropolitan Statistical Area,Los Angeles,6037,6037463200,27,34.14,-118,85b,72b,Disabled,202/8 NC,10,128.09,,
1027101,LA PINTORESCA,1275 LA Pintoresca Dr,Pasadena,CA,91103-2276,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462002,27,34.17,-118,96b,96b,Elderly,PD/8 SR,64,106.67,,
1027126,PILGRIM TOWER NORTH,560 E Villa St,Pasadena,CA,91101-1158,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462201,27,34.15,-118,90b,61c,Elderly,LMSA,205,117.38,4% Tax Credit,
1027128,PILGRIM TOWER EAST,440 N Madison Ave,Pasadena,CA,91101-1433,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462201,27,34.15,-118,85b,94b,Elderly,HFDA/8 NC,158,115.39,,
1027239,SILVERCREST-PASADENA,975 E Union St,Pasadena,CA,91106-1710,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462302,27,34.15,-118,99b,68c*,Elderly,PRAC/202,74,44.17,,
1027276,COMMUNITY ARMS APARTMENTS,169 E Orange Grove Blvd,Pasadena,CA,91103-3432,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462002,27,34.16,-118,85b,86c,Elderly,LMSA,131,58.57,4% Tax Credit,
1027424,TELACU COURTYARD,42 E Walnut St,Pasadena,CA,91103-3844,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461902,27,34.15,-118,94b,94b,Elderly,PRAC/202,69,53.7,,
1027432,CONCORD PASADENA,275 Cordova St,Pasadena,CA,91101-2415,31080,Metropolitan Statistical Area,Los Angeles,6037,6037463602,27,34.14,-118,76b,76b,Elderly,Old 202,149,93.83,,
1027550,VILLA RAYMOND,455 N Raymond Ave,Pasadena,CA,91103-3702,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461901,27,34.15,-118,64c,93a,Family,LMSA,37,109.44,,CA16M000270
1028382,PARKE LOS ROBLES,626 N Los Robles Ave,Pasadena,CA,91101-1006,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462201,27,34.16,-118,,,Family,,,,9% Tax Credit,
1028433,HOLLY STREET VILLAGE,151 E Holly St,Pasadena,CA,91103-3910,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461902,27,34.15,-118,,,,,,,4% Tax Credit,
1028502,VILLA LOS ROBLES,473 N Los Robles Ave,Pasadena,CA,91101-1357,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461901,27,34.15,-118,,,Family,,,,9% Tax Credit,
1028580,WASHINGTON VILLA APARTMENTS,264 E Washington Blvd,Pasadena,CA,91104-2195,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462001,27,34.17,-118,,,Family,,,,9% Tax Credit,
1028937,EUCLID VILLA TRANSITION HOUSING,154 S Euclid Ave,Pasadena,CA,91101-4666,31080,Metropolitan Statistical Area,Los Angeles,6037,6037463602,27,34.14,-118,,,Family,,,,9% Tax Credit,
1029610,ORANGE GROVE GARDENS,252 E Orange Grove Blvd,Pasadena,CA,91104-5306,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461901,27,34.16,-118,,,Family,,,,9% Tax Credit,
